performance,points
300.11,1400
300.27,1399
300.43,1398
300.60,1397
300.76,1396
300.92,1395
301.08,1394
301.24,1393
301.40,1392
301.57,1391
301.73,1390
301.89,1389
302.05,1388
302.22,1387
302.38,1386
302.54,1385
302.70,1384
302.86,1383
303.03,1382
303.19,1381
303.35,1380
303.51,1379
303.68,1378
303.84,1377
304.00,1376
304.17,1375
304.33,1374
304.49,1373
304.66,1372
304.82,1371
304.98,1370
305.14,1369
305.31,1368
305.47,1367
305.63,1366
305.80,1365
305.96,1364
306.13,1363
306.29,1362
306.45,1361
306.62,1360
306.78,1359
306.94,1358
307.11,1357
307.27,1356
307.44,1355
307.60,1354
307.76,1353
307.93,1352
308.09,1351
308.26,1350
308.42,1349
308.59,1348
308.75,1347
308.92,1346
309.08,1345
309.25,1344
309.41,1343
309.58,1342
309.74,1341
309.91,1340
310.07,1339
310.24,1338
310.40,1337
310.57,1336
310.73,1335
310.90,1334
311.06,1333
311.23,1332
311.39,1331
311.56,1330
311.72,1329
311.89,1328
312.06,1327
312.22,1326
312.39,1325
312.55,1324
312.72,1323
312.89,1322
313.05,1321
313.22,1320
313.38,1319
313.55,1318
313.72,1317
313.88,1316
314.05,1315
314.22,1314
314.38,1313
314.55,1312
314.72,1311
314.88,1310
315.05,1309
315.22,1308
315.39,1307
315.55,1306
315.72,1305
315.89,1304
316.05,1303
316.22,1302
316.39,1301
316.56,1300
316.72,1299
316.89,1298
317.06,1297
317.23,1296
317.39,1295
317.56,1294
317.73,1293
317.90,1292
318.07,1291
318.24,1290
318.40,1289
318.57,1288
318.74,1287
318.91,1286
319.08,1285
319.25,1284
319.41,1283
319.58,1282
319.75,1281
319.92,1280
320.09,1279
320.26,1278
320.43,1277
320.60,1276
320.77,1275
320.93,1274
321.10,1273
321.27,1272
321.44,1271
321.61,1270
321.78,1269
321.95,1268
322.12,1267
322.29,1266
322.46,1265
322.63,1264
322.80,1263
322.97,1262
323.14,1261
323.31,1260
323.48,1259
323.65,1258
323.82,1257
323.99,1256
324.16,1255
324.33,1254
324.50,1253
324.67,1252
324.85,1251
325.02,1250
325.19,1249
325.36,1248
325.53,1247
325.70,1246
325.87,1245
326.04,1244
326.21,1243
326.39,1242
326.56,1241
326.73,1240
326.90,1239
327.07,1238
327.24,1237
327.42,1236
327.59,1235
327.76,1234
327.93,1233
328.10,1232
328.28,1231
328.45,1230
328.62,1229
328.79,1228
328.96,1227
329.14,1226
329.31,1225
329.48,1224
329.65,1223
329.83,1222
330.00,1221
330.17,1220
330.35,1219
330.52,1218
330.69,1217
330.87,1216
331.04,1215
331.21,1214
331.39,1213
331.56,1212
331.73,1211
331.91,1210
332.08,1209
332.25,1208
332.43,1207
332.60,1206
332.78,1205
332.95,1204
333.12,1203
333.30,1202
333.47,1201
333.65,1200
333.82,1199
334.00,1198
334.17,1197
334.35,1196
334.52,1195
334.69,1194
334.87,1193
335.04,1192
335.22,1191
335.39,1190
335.57,1189
335.74,1188
335.92,1187
336.10,1186
336.27,1185
336.45,1184
336.62,1183
336.80,1182
336.97,1181
337.15,1180
337.33,1179
337.50,1178
337.68,1177
337.85,1176
338.03,1175
338.21,1174
338.38,1173
338.56,1172
338.74,1171
338.91,1170
339.09,1169
339.27,1168
339.44,1167
339.62,1166
339.80,1165
339.97,1164
340.15,1163
340.33,1162
340.50,1161
340.68,1160
340.86,1159
341.04,1158
341.21,1157
341.39,1156
341.57,1155
341.75,1154
341.93,1153
342.10,1152
342.28,1151
342.46,1150
342.64,1149
342.82,1148
342.99,1147
343.17,1146
343.35,1145
343.53,1144
343.71,1143
343.89,1142
344.07,1141
344.24,1140
344.42,1139
344.60,1138
344.78,1137
344.96,1136
345.14,1135
345.32,1134
345.50,1133
345.68,1132
345.86,1131
346.04,1130
346.22,1129
346.40,1128
346.58,1127
346.76,1126
346.94,1125
347.12,1124
347.30,1123
347.48,1122
347.66,1121
347.84,1120
348.02,1119
348.20,1118
348.38,1117
348.56,1116
348.74,1115
348.92,1114
349.10,1113
349.29,1112
349.47,1111
349.65,1110
349.83,1109
350.01,1108
350.19,1107
350.37,1106
350.56,1105
350.74,1104
350.92,1103
351.10,1102
351.28,1101
351.47,1100
351.65,1099
351.83,1098
352.01,1097
352.20,1096
352.38,1095
352.56,1094
352.74,1093
352.93,1092
353.11,1091
353.29,1090
353.47,1089
353.66,1088
353.84,1087
354.02,1086
354.21,1085
354.39,1084
354.57,1083
354.76,1082
354.94,1081
355.13,1080
355.31,1079
355.49,1078
355.68,1077
355.86,1076
356.05,1075
356.23,1074
356.41,1073
356.60,1072
356.78,1071
356.97,1070
357.15,1069
357.34,1068
357.52,1067
357.71,1066
357.89,1065
358.08,1064
358.26,1063
358.45,1062
358.63,1061
358.82,1060
359.00,1059
359.19,1058
359.38,1057
359.56,1056
359.75,1055
359.93,1054
360.12,1053
360.31,1052
360.49,1051
360.68,1050
360.87,1049
361.05,1048
361.24,1047
361.43,1046
361.61,1045
361.80,1044
361.99,1043
362.17,1042
362.36,1041
362.55,1040
362.74,1039
362.92,1038
363.11,1037
363.30,1036
363.49,1035
363.67,1034
363.86,1033
364.05,1032
364.24,1031
364.43,1030
364.61,1029
364.80,1028
364.99,1027
365.18,1026
365.37,1025
365.56,1024
365.75,1023
365.93,1022
366.12,1021
366.31,1020
366.50,1019
366.69,1018
366.88,1017
367.07,1016
367.26,1015
367.45,1014
367.64,1013
367.83,1012
368.02,1011
368.21,1010
368.40,1009
368.59,1008
368.78,1007
368.97,1006
369.16,1005
369.35,1004
369.54,1003
369.73,1002
369.92,1001
370.11,1000
370.31,999
370.50,998
370.69,997
370.88,996
371.07,995
371.26,994
371.45,993
371.65,992
371.84,991
372.03,990
372.22,989
372.41,988
372.61,987
372.80,986
372.99,985
373.18,984
373.38,983
373.57,982
373.76,981
373.95,980
374.15,979
374.34,978
374.53,977
374.73,976
374.92,975
375.11,974
375.31,973
375.50,972
375.70,971
375.89,970
376.08,969
376.28,968
376.47,967
376.67,966
376.86,965
377.06,964
377.25,963
377.44,962
377.64,961
377.83,960
378.03,959
378.22,958
378.42,957
378.61,956
378.81,955
379.01,954
379.20,953
379.40,952
379.59,951
379.79,950
379.99,949
380.18,948
380.38,947
380.57,946
380.77,945
380.97,944
381.16,943
381.36,942
381.56,941
381.75,940
381.95,939
382.15,938
382.35,937
382.54,936
382.74,935
382.94,934
383.14,933
383.33,932
383.53,931
383.73,930
383.93,929
384.13,928
384.32,927
384.52,926
384.72,925
384.92,924
385.12,923
385.32,922
385.52,921
385.72,920
385.92,919
386.11,918
386.31,917
386.51,916
386.71,915
386.91,914
387.11,913
387.31,912
387.51,911
387.71,910
387.91,909
388.11,908
388.31,907
388.52,906
388.72,905
388.92,904
389.12,903
389.32,902
389.52,901
389.72,900
389.92,899
390.12,898
390.33,897
390.53,896
390.73,895
390.93,894
391.13,893
391.34,892
391.54,891
391.74,890
391.94,889
392.15,888
392.35,887
392.55,886
392.76,885
392.96,884
393.16,883
393.36,882
393.57,881
393.77,880
393.98,879
394.18,878
394.38,877
394.59,876
394.79,875
395.00,874
395.20,873
395.40,872
395.61,871
395.81,870
396.02,869
396.22,868
396.43,867
396.63,866
396.84,865
397.05,864
397.25,863
397.46,862
397.66,861
397.87,860
398.07,859
398.28,858
398.49,857
398.69,856
398.90,855
399.11,854
399.31,853
399.52,852
399.73,851
399.93,850
400.14,849
400.35,848
400.56,847
400.76,846
400.97,845
401.18,844
401.39,843
401.60,842
401.80,841
402.01,840
402.22,839
402.43,838
402.64,837
402.85,836
403.06,835
403.27,834
403.47,833
403.68,832
403.89,831
404.10,830
404.31,829
404.52,828
404.73,827
404.94,826
405.15,825
405.36,824
405.57,823
405.78,822
406.00,821
406.21,820
406.42,819
406.63,818
406.84,817
407.05,816
407.26,815
407.47,814
407.69,813
407.90,812
408.11,811
408.32,810
408.54,809
408.75,808
408.96,807
409.17,806
409.39,805
409.60,804
409.81,803
410.03,802
410.24,801
410.45,800
410.67,799
410.88,798
411.09,797
411.31,796
411.52,795
411.74,794
411.95,793
412.16,792
412.38,791
412.59,790
412.81,789
413.02,788
413.24,787
413.46,786
413.67,785
413.89,784
414.10,783
414.32,782
414.53,781
414.75,780
414.97,779
415.18,778
415.40,777
415.62,776
415.83,775
416.05,774
416.27,773
416.49,772
416.70,771
416.92,770
417.14,769
417.36,768
417.57,767
417.79,766
418.01,765
418.23,764
418.45,763
418.67,762
418.89,761
419.11,760
419.32,759
419.54,758
419.76,757
419.98,756
420.20,755
420.42,754
420.64,753
420.86,752
421.08,751
421.30,750
421.52,749
421.75,748
421.97,747
422.19,746
422.41,745
422.63,744
422.85,743
423.07,742
423.30,741
423.52,740
423.74,739
423.96,738
424.18,737
424.41,736
424.63,735
424.85,734
425.08,733
425.30,732
425.52,731
425.75,730
425.97,729
426.19,728
426.42,727
426.64,726
426.87,725
427.09,724
427.31,723
427.54,722
427.76,721
427.99,720
428.21,719
428.44,718
428.67,717
428.89,716
429.12,715
429.34,714
429.57,713
429.80,712
430.02,711
430.25,710
430.48,709
430.70,708
430.93,707
431.16,706
431.38,705
431.61,704
431.84,703
432.07,702
432.30,701
432.52,700
432.75,699
432.98,698
433.21,697
433.44,696
433.67,695
433.90,694
434.13,693
434.36,692
434.59,691
434.82,690
435.05,689
435.28,688
435.51,687
435.74,686
435.97,685
436.20,684
436.43,683
436.66,682
436.89,681
437.12,680
437.36,679
437.59,678
437.82,677
438.05,676
438.28,675
438.52,674
438.75,673
438.98,672
439.22,671
439.45,670
439.68,669
439.92,668
440.15,667
440.38,666
440.62,665
440.85,664
441.09,663
441.32,662
441.56,661
441.79,660
442.03,659
442.26,658
442.50,657
442.73,656
442.97,655
443.21,654
443.44,653
443.68,652
443.92,651
444.15,650
444.39,649
444.63,648
444.86,647
445.10,646
445.34,645
445.58,644
445.82,643
446.05,642
446.29,641
446.53,640
446.77,639
447.01,638
447.25,637
447.49,636
447.73,635
447.97,634
448.21,633
448.45,632
448.69,631
448.93,630
449.17,629
449.41,628
449.65,627
449.89,626
450.13,625
450.38,624
450.62,623
450.86,622
451.10,621
451.34,620
451.59,619
451.83,618
452.07,617
452.32,616
452.56,615
452.80,614
453.05,613
453.29,612
453.54,611
453.78,610
454.03,609
454.27,608
454.52,607
454.76,606
455.01,605
455.25,604
455.50,603
455.74,602
455.99,601
456.24,600
456.48,599
456.73,598
456.98,597
457.23,596
457.47,595
457.72,594
457.97,593
458.22,592
458.46,591
458.71,590
458.96,589
459.21,588
459.46,587
459.71,586
459.96,585
460.21,584
460.46,583
460.71,582
460.96,581
461.21,580
461.46,579
461.71,578
461.96,577
462.22,576
462.47,575
462.72,574
462.97,573
463.23,572
463.48,571
463.73,570
463.98,569
464.24,568
464.49,567
464.74,566
465.00,565
465.25,564
465.51,563
465.76,562
466.02,561
466.27,560
466.53,559
466.78,558
467.04,557
467.30,556
467.55,555
