performance,points
991.00,580
992.00,579
993.00,577
994.00,576
995.00,574
996.00,573
997.00,571
998.00,570
999.00,568
1000.00,567
1001.00,565
1002.00,564
1003.00,562
1004.00,561
1005.00,559
1006.00,558
1007.00,556
1008.00,555
1009.00,553
1010.00,552
1011.00,550
1012.00,549
1013.00,547
1014.00,546
1015.00,545
1016.00,543
1017.00,542
1018.00,540
1019.00,539
1020.00,537
1021.00,536
1022.00,534
1023.00,533
1024.00,531
1025.00,530
1026.00,529
1027.00,527
1028.00,526
1029.00,524
1030.00,523
1031.00,521
1032.00,520
1033.00,519
1034.00,517
1035.00,516
1036.00,514
1037.00,513
1038.00,511
1039.00,510
1040.00,509
1041.00,507
1042.00,506
1043.00,504
1044.00,503
1045.00,502
1046.00,500
1047.00,499
1048.00,497
1049.00,496
1050.00,495
1051.00,493
1052.00,492
1053.00,490
1054.00,489
1055.00,488
1056.00,486
1057.00,485
1058.00,483
1059.00,482
1060.00,481
1061.00,479
1062.00,478
1063.00,477
1064.00,475
1065.00,474
1066.00,472
1067.00,471
1068.00,470
1069.00,468
1070.00,467
1071.00,466
1072.00,464
1073.00,463
1074.00,462
1075.00,460
1076.00,459
1077.00,458
1078.00,456
1079.00,455
1080.00,454
1081.00,452
1082.00,451
1083.00,450
1084.00,448
1085.00,447
1086.00,446
1087.00,444
1088.00,443
1089.00,442
1090.00,440
1091.00,439
1092.00,438
1093.00,436
1094.00,435
1095.00,434
1096.00,432
1097.00,431
1098.00,430
1099.00,429
1100.00,427
1101.00,426
1102.00,425
1103.00,423
1104.00,422
1105.00,421
1106.00,420
1107.00,418
1108.00,417
1109.00,416
1110.00,414
1111.00,413
1112.00,412
1113.00,411
1114.00,409
1115.00,408
1116.00,407
1117.00,406
1118.00,404
1119.00,403
1120.00,402
1121.00,400
1122.00,399
1123.00,398
1124.00,397
1125.00,395
1126.00,394
1127.00,393
1128.00,392
1129.00,390
1130.00,389
1131.00,388
1132.00,387
1133.00,386
1134.00,384
1135.00,383
1136.00,382
1137.00,381
1138.00,379
1139.00,378
1140.00,377
1141.00,376
1142.00,375
1143.00,373
1144.00,372
1145.00,371
1146.00,370
1147.00,369
1148.00,367
1149.00,366
1150.00,365
1151.00,364
1152.00,363
1153.00,361
1154.00,360
1155.00,359
1156.00,358
1157.00,357
1158.00,355
1159.00,354
1160.00,353
1161.00,352
1162.00,351
1163.00,349
1164.00,348
1165.00,347
1166.00,346
1167.00,345
1168.00,344
1169.00,342
1170.00,341
1171.00,340
1172.00,339
1173.00,338
1174.00,337
1175.00,336
1176.00,334
1177.00,333
1178.00,332
1179.00,331
1180.00,330
1181.00,329
1182.00,328
1183.00,326
1184.00,325
1185.00,324
1186.00,323
1187.00,322
1188.00,321
1189.00,320
1190.00,319
1191.00,317
1192.00,316
1193.00,315
1194.00,314
1195.00,313
1196.00,312
1197.00,311
1198.00,310
1199.00,309
1200.00,307
1201.00,306
1202.00,305
1203.00,304
1204.00,303
1205.00,302
1206.00,301
1207.00,300
1208.00,299
1209.00,298
1210.00,297
1211.00,295
1212.00,294
1213.00,293
1214.00,292
1215.00,291
1216.00,290
1217.00,289
1218.00,288
1219.00,287
1220.00,286
1221.00,285
1222.00,284
1223.00,283
1224.00,282
1225.00,281
1226.00,280
1227.00,278
1228.00,277
1229.00,276
1230.00,275
1231.00,274
1232.00,273
1233.00,272
1234.00,271
1235.00,270
1236.00,269
1237.00,268
1238.00,267
1239.00,266
1240.00,265
1241.00,264
1242.00,263
1243.00,262
1244.00,261
1245.00,260
1246.00,259
1247.00,258
1248.00,257
1249.00,256
1250.00,255
1251.00,254
1252.00,253
1253.00,252
1254.00,251
1255.00,250
1256.00,249
1257.00,248
1258.00,247
1259.00,246
1260.00,245
1261.00,244
1262.00,243
1263.00,242
1264.00,241
1265.00,240
1266.00,239
1267.00,238
1268.00,237
1269.00,236
1270.00,235
1271.00,234
1272.00,233
1273.00,232
1274.00,231
1276.00,230
1277.00,229
1278.00,228
1279.00,227
1280.00,226
1281.00,225
1282.00,224
1283.00,223
1284.00,222
1285.00,221
1286.00,220
1287.00,219
1288.00,218
1289.00,217
1291.00,216
1292.00,215
1293.00,214
1294.00,213
1295.00,212
1296.00,211
1297.00,210
1298.00,209
1299.00,208
1300.00,207
1301.00,206
1303.00,205
1304.00,204
1305.00,203
1306.00,202
1307.00,201
1308.00,200
1309.00,199
1310.00,198
1312.00,197
1313.00,196
1314.00,195
1315.00,194
1316.00,193
1317.00,192
1318.00,191
1320.00,190
1321.00,189
1322.00,188
1323.00,187
1324.00,186
1325.00,185
1327.00,184
1328.00,183
1329.00,182
1330.00,181
1331.00,180
1333.00,179
1334.00,178
1335.00,177
1336.00,176
1337.00,175
1339.00,174
1340.00,173
1341.00,172
1342.00,171
1343.00,170
1345.00,169
1346.00,168
1347.00,167
1348.00,166
1350.00,165
1351.00,164
1352.00,163
1353.00,162
1355.00,161
1356.00,160
1357.00,159
1358.00,158
1360.00,157
1361.00,156
1362.00,155
1363.00,154
1365.00,153
1366.00,152
1367.00,151
1369.00,150
1370.00,149
1371.00,148
1373.00,147
1374.00,146
1375.00,145
1377.00,144
1378.00,143
1379.00,142
1381.00,141
1382.00,140
1383.00,139
1385.00,138
1386.00,137
1387.00,136
1389.00,135
1390.00,134
1391.00,133
1393.00,132
1394.00,131
1396.00,130
1397.00,129
1398.00,128
1400.00,127
1401.00,126
1403.00,125
1404.00,124
1406.00,123
1407.00,122
1408.00,121
1410.00,120
1411.00,119
1413.00,118
1414.00,117
1416.00,116
1417.00,115
1419.00,114
1420.00,113
1422.00,112
1423.00,111
1425.00,110
1426.00,109
1428.00,108
1429.00,107
1431.00,106
1433.00,105
1434.00,104
1436.00,103
1437.00,102
1439.00,101
1440.00,100
1442.00,99
1444.00,98
1445.00,97
1447.00,96
1448.00,95
1450.00,94
1452.00,93
1453.00,92
1455.00,91
1457.00,90
1458.00,89
1460.00,88
1462.00,87
1464.00,86
1465.00,85
1467.00,84
1469.00,83
1471.00,82
1472.00,81
1474.00,80
1476.00,79
1478.00,78
1479.00,77
1481.00,76
1483.00,75
1485.00,74
1487.00,73
1489.00,72
1491.00,71
1493.00,70
1494.00,69
1496.00,68
1498.00,67
1500.00,66
1502.00,65
1504.00,64
1506.00,63
1508.00,62
1510.00,61
1512.00,60
1514.00,59
1516.00,58
1519.00,57
1521.00,56
1523.00,55
1525.00,54
1527.00,53
1529.00,52
1532.00,51
1534.00,50
1536.00,49
1538.00,48
1541.00,47
1543.00,46
1545.00,45
1548.00,44
1550.00,43
1553.00,42
1555.00,41
1558.00,40
1560.00,39
1563.00,38
1565.00,37
1568.00,36
1571.00,35
1573.00,34
1576.00,33
1579.00,32
1582.00,31
1585.00,30
1588.00,29
1591.00,28
1594.00,27
1597.00,26
1600.00,25
1603.00,24
1606.00,23
1610.00,22
1613.00,21
1617.00,20
1620.00,19
1624.00,18
1628.00,17
1632.00,16
1636.00,15
1640.00,14
1644.00,13
1649.00,12
1654.00,11
1659.00,10
1664.00,9
1669.00,8
1675.00,7
1681.00,6
1688.00,5
1696.00,4
1704.00,3
1714.00,2
1728.00,1
