performance,points
2119.00,1400
2121.00,1399
2123.00,1398
2125.00,1397
2126.00,1396
2128.00,1395
2130.00,1394
2132.00,1393
2134.00,1392
2136.00,1391
2138.00,1390
2140.00,1389
2142.00,1388
2144.00,1387
2146.00,1386
2148.00,1385
2150.00,1384
2152.00,1383
2154.00,1382
2156.00,1381
2158.00,1380
2160.00,1379
2162.00,1378
2164.00,1377
2166.00,1376
2168.00,1375
2170.00,1374
2172.00,1373
2174.00,1372
2176.00,1371
2178.00,1370
2180.00,1369
2182.00,1368
2184.00,1367
2186.00,1366
2188.00,1365
2190.00,1364
2192.00,1363
2194.00,1362
2196.00,1361
2198.00,1360
2200.00,1359
2202.00,1358
2204.00,1357
2206.00,1356
2208.00,1355
2210.00,1354
2212.00,1353
2214.00,1352
2216.00,1351
2218.00,1350
2220.00,1349
2222.00,1348
2224.00,1347
2226.00,1346
2228.00,1345
2230.00,1344
2232.00,1343
2234.00,1342
2236.00,1341
2238.00,1340
2240.00,1339
2242.00,1338
2244.00,1337
2246.00,1336
2248.00,1335
2250.00,1334
2252.00,1333
2254.00,1332
2256.00,1331
2258.00,1330
2260.00,1329
2262.00,1328
2264.00,1327
2266.00,1326
2268.00,1325
2270.00,1324
2272.00,1323
2274.00,1322
2276.00,1321
2278.00,1320
2280.00,1319
2282.00,1318
2284.00,1317
2286.00,1316
2288.00,1315
2290.00,1314
2292.00,1313
2294.00,1312
2296.00,1311
2298.00,1310
2300.00,1309
2302.00,1308
2304.00,1307
2306.00,1306
2308.00,1305
2311.00,1304
2313.00,1303
2315.00,1302
2317.00,1301
2319.00,1300
2321.00,1299
2323.00,1298
2325.00,1297
2327.00,1296
2329.00,1295
2331.00,1294
2333.00,1293
2335.00,1292
2337.00,1291
2339.00,1290
2341.00,1289
2343.00,1288
2345.00,1287
2347.00,1286
2349.00,1285
2351.00,1284
2353.00,1283
2355.00,1282
2358.00,1281
2360.00,1280
2362.00,1279
2364.00,1278
2366.00,1277
2368.00,1276
2370.00,1275
2372.00,1274
2374.00,1273
2376.00,1272
2378.00,1271
2380.00,1270
2382.00,1269
2384.00,1268
2386.00,1267
2388.00,1266
2390.00,1265
2393.00,1264
2395.00,1263
2397.00,1262
2399.00,1261
2401.00,1260
2403.00,1259
2405.00,1258
2407.00,1257
2409.00,1256
2411.00,1255
2413.00,1254
2415.00,1253
2417.00,1252
2419.00,1251
2422.00,1250
2424.00,1249
2426.00,1248
2428.00,1247
2430.00,1246
2432.00,1245
2434.00,1244
2436.00,1243
2438.00,1242
2440.00,1241
2442.00,1240
2444.00,1239
2447.00,1238
2449.00,1237
2451.00,1236
2453.00,1235
2455.00,1234
2457.00,1233
2459.00,1232
2461.00,1231
2463.00,1230
2465.00,1229
2467.00,1228
2470.00,1227
2472.00,1226
2474.00,1225
2476.00,1224
2478.00,1223
2480.00,1222
2482.00,1221
2484.00,1220
2486.00,1219
2488.00,1218
2491.00,1217
2493.00,1216
2495.00,1215
2497.00,1214
2499.00,1213
2501.00,1212
2503.00,1211
2505.00,1210
2507.00,1209
2510.00,1208
2512.00,1207
2514.00,1206
2516.00,1205
2518.00,1204
2520.00,1203
2522.00,1202
2524.00,1201
2527.00,1200
2529.00,1199
2531.00,1198
2533.00,1197
2535.00,1196
2537.00,1195
2539.00,1194
2541.00,1193
2544.00,1192
2546.00,1191
2548.00,1190
2550.00,1189
2552.00,1188
2554.00,1187
2556.00,1186
2558.00,1185
2561.00,1184
2563.00,1183
2565.00,1182
2567.00,1181
2569.00,1180
2571.00,1179
2573.00,1178
2576.00,1177
2578.00,1176
2580.00,1175
2582.00,1174
2584.00,1173
2586.00,1172
2588.00,1171
2591.00,1170
2593.00,1169
2595.00,1168
2597.00,1167
2599.00,1166
2601.00,1165
2603.00,1164
2606.00,1163
2608.00,1162
2610.00,1161
2612.00,1160
2614.00,1159
2616.00,1158
2619.00,1157
2621.00,1156
2623.00,1155
2625.00,1154
2627.00,1153
2629.00,1152
2632.00,1151
2634.00,1150
2636.00,1149
2638.00,1148
2640.00,1147
2642.00,1146
2645.00,1145
2647.00,1144
2649.00,1143
2651.00,1142
2653.00,1141
2655.00,1140
2658.00,1139
2660.00,1138
2662.00,1137
2664.00,1136
2666.00,1135
2669.00,1134
2671.00,1133
2673.00,1132
2675.00,1131
2677.00,1130
2679.00,1129
2682.00,1128
2684.00,1127
2686.00,1126
2688.00,1125
