performance,points
2041.00,1400
2042.00,1399
2043.00,1398
2045.00,1397
2046.00,1396
2047.00,1395
2048.00,1394
2050.00,1393
2051.00,1392
2052.00,1391
2053.00,1390
2055.00,1389
2056.00,1388
2057.00,1387
2059.00,1386
2060.00,1385
2061.00,1384
2062.00,1383
2064.00,1382
2065.00,1381
2066.00,1380
2067.00,1379
2069.00,1378
2070.00,1377
2071.00,1376
2073.00,1375
2074.00,1374
2075.00,1373
2076.00,1372
2078.00,1371
2079.00,1370
2080.00,1369
2081.00,1368
2083.00,1367
2084.00,1366
2085.00,1365
2087.00,1364
2088.00,1363
2089.00,1362
2090.00,1361
2092.00,1360
2093.00,1359
2094.00,1358
2096.00,1357
2097.00,1356
2098.00,1355
2099.00,1354
2101.00,1353
2102.00,1352
2103.00,1351
2105.00,1350
2106.00,1349
2107.00,1348
2108.00,1347
2110.00,1346
2111.00,1345
2112.00,1344
2114.00,1343
2115.00,1342
2116.00,1341
2117.00,1340
2119.00,1339
2120.00,1338
2121.00,1337
2123.00,1336
2124.00,1335
2125.00,1334
2127.00,1333
2128.00,1332
2129.00,1331
2130.00,1330
2132.00,1329
2133.00,1328
2134.00,1327
2136.00,1326
2137.00,1325
2138.00,1324
2139.00,1323
2141.00,1322
2142.00,1321
2143.00,1320
2145.00,1319
2146.00,1318
2147.00,1317
2149.00,1316
2150.00,1315
2151.00,1314
2153.00,1313
2154.00,1312
2155.00,1311
2156.00,1310
2158.00,1309
2159.00,1308
2160.00,1307
2162.00,1306
2163.00,1305
2164.00,1304
2166.00,1303
2167.00,1302
2168.00,1301
2170.00,1300
2171.00,1299
2172.00,1298
2173.00,1297
2175.00,1296
2176.00,1295
2177.00,1294
2179.00,1293
2180.00,1292
2181.00,1291
2183.00,1290
2184.00,1289
2185.00,1288
2187.00,1287
2188.00,1286
2189.00,1285
2191.00,1284
2192.00,1283
2193.00,1282
2195.00,1281
2196.00,1280
2197.00,1279
2199.00,1278
2200.00,1277
2201.00,1276
2202.00,1275
2204.00,1274
2205.00,1273
2206.00,1272
2208.00,1271
2209.00,1270
2210.00,1269
2212.00,1268
2213.00,1267
2214.00,1266
2216.00,1265
2217.00,1264
2218.00,1263
2220.00,1262
2221.00,1261
2222.00,1260
2224.00,1259
2225.00,1258
2226.00,1257
2228.00,1256
2229.00,1255
2230.00,1254
2232.00,1253
2233.00,1252
2234.00,1251
2236.00,1250
2237.00,1249
2238.00,1248
2240.00,1247
2241.00,1246
2242.00,1245
2244.00,1244
2245.00,1243
2246.00,1242
2248.00,1241
2249.00,1240
2250.00,1239
2252.00,1238
2253.00,1237
2255.00,1236
2256.00,1235
2257.00,1234
2259.00,1233
2260.00,1232
2261.00,1231
2263.00,1230
2264.00,1229
2265.00,1228
2267.00,1227
2268.00,1226
2269.00,1225
2271.00,1224
2272.00,1223
2273.00,1222
2275.00,1221
2276.00,1220
2277.00,1219
2279.00,1218
2280.00,1217
2282.00,1216
2283.00,1215
2284.00,1214
2286.00,1213
2287.00,1212
2288.00,1211
2290.00,1210
2291.00,1209
2292.00,1208
2294.00,1207
2295.00,1206
2296.00,1205
2298.00,1204
2299.00,1203
2301.00,1202
2302.00,1201
2303.00,1200
2305.00,1199
2306.00,1198
2307.00,1197
2309.00,1196
2310.00,1195
2312.00,1194
2313.00,1193
2314.00,1192
2316.00,1191
2317.00,1190
2318.00,1189
2320.00,1188
2321.00,1187
2322.00,1186
2324.00,1185
2325.00,1184
2327.00,1183
2328.00,1182
2329.00,1181
2331.00,1180
2332.00,1179
2333.00,1178
2335.00,1177
2336.00,1176
2338.00,1175
2339.00,1174
2340.00,1173
2342.00,1172
2343.00,1171
2345.00,1170
2346.00,1169
2347.00,1168
2349.00,1167
2350.00,1166
2351.00,1165
2353.00,1164
2354.00,1163
2356.00,1162
2357.00,1161
2358.00,1160
2360.00,1159
2361.00,1158
2363.00,1157
2364.00,1156
2365.00,1155
2367.00,1154
2368.00,1153
2369.00,1152
2371.00,1151
2372.00,1150
2374.00,1149
2375.00,1148
2376.00,1147
2378.00,1146
2379.00,1145
2381.00,1144
2382.00,1143
2383.00,1142
2385.00,1141
2386.00,1140
2388.00,1139
2389.00,1138
2390.00,1137
2392.00,1136
2393.00,1135
2395.00,1134
2396.00,1133
2397.00,1132
2399.00,1131
2400.00,1130
2402.00,1129
2403.00,1128
2405.00,1127
2406.00,1126
2407.00,1125
2409.00,1124
2410.00,1123
2412.00,1122
2413.00,1121
2414.00,1120
2416.00,1119
2417.00,1118
2419.00,1117
2420.00,1116
2421.00,1115
2423.00,1114
2424.00,1113
2426.00,1112
2427.00,1111
2429.00,1110
2430.00,1109
2431.00,1108
2433.00,1107
2434.00,1106
2436.00,1105
2437.00,1104
2439.00,1103
2440.00,1102
2441.00,1101
2443.00,1100
2444.00,1099
2446.00,1098
2447.00,1097
2448.00,1096
2450.00,1095
2451.00,1094
2453.00,1093
2454.00,1092
2456.00,1091
2457.00,1090
2459.00,1089
2460.00,1088
2461.00,1087
2463.00,1086
2464.00,1085
2466.00,1084
2467.00,1083
2469.00,1082
2470.00,1081
2471.00,1080
2473.00,1079
2474.00,1078
2476.00,1077
2477.00,1076
2479.00,1075
2480.00,1074
2482.00,1073
2483.00,1072
2484.00,1071
2486.00,1070
2487.00,1069
2489.00,1068
2490.00,1067
2492.00,1066
2493.00,1065
2495.00,1064
2496.00,1063
2497.00,1062
2499.00,1061
2500.00,1060
2502.00,1059
2503.00,1058
2505.00,1057
2506.00,1056
2508.00,1055
2509.00,1054
2511.00,1053
2512.00,1052
2513.00,1051
2515.00,1050
2516.00,1049
2518.00,1048
2519.00,1047
2521.00,1046
2522.00,1045
2524.00,1044
2525.00,1043
2527.00,1042
2528.00,1041
2530.00,1040
2531.00,1039
2532.00,1038
2534.00,1037
2535.00,1036
2537.00,1035
2538.00,1034
2540.00,1033
2541.00,1032
2543.00,1031
2544.00,1030
2546.00,1029
2547.00,1028
2549.00,1027
2550.00,1026
2552.00,1025
2553.00,1024
2555.00,1023
2556.00,1022
2558.00,1021
2559.00,1020
2560.00,1019
2562.00,1018
2563.00,1017
2565.00,1016
2566.00,1015
2568.00,1014
2569.00,1013
2571.00,1012
2572.00,1011
2574.00,1010
2575.00,1009
2577.00,1008
2578.00,1007
2580.00,1006
2581.00,1005
2583.00,1004
2584.00,1003
2586.00,1002
2587.00,1001
2589.00,1000
2590.00,999
2592.00,998
2593.00,997
2595.00,996
2596.00,995
2598.00,994
2599.00,993
2601.00,992
2602.00,991
2604.00,990
2605.00,989
2607.00,988
2608.00,987
2610.00,986
2611.00,985
2613.00,984
2614.00,983
2616.00,982
2617.00,981
2619.00,980
2620.00,979
2622.00,978
2623.00,977
2625.00,976
2626.00,975
2628.00,974
2629.00,973
2631.00,972
2632.00,971
2634.00,970
2635.00,969
2637.00,968
2639.00,967
2640.00,966
2642.00,965
2643.00,964
2645.00,963
2646.00,962
2648.00,961
2649.00,960
2651.00,959
2652.00,958
2654.00,957
2655.00,956
2657.00,955
2658.00,954
2660.00,953
2661.00,952
2663.00,951
2664.00,950
2666.00,949
2668.00,948
2669.00,947
2671.00,946
2672.00,945
2674.00,944
2675.00,943
2677.00,942
2678.00,941
2680.00,940
2681.00,939
2683.00,938
2684.00,937
2686.00,936
2688.00,935
2689.00,934
2691.00,933
2692.00,932
2694.00,931
2695.00,930
2697.00,929
2698.00,928
2700.00,927
2702.00,926
2703.00,925
2705.00,924
2706.00,923
2708.00,922
2709.00,921
2711.00,920
2712.00,919
2714.00,918
2716.00,917
2717.00,916
2719.00,915
2720.00,914
2722.00,913
2723.00,912
2725.00,911
2727.00,910
2728.00,909
2730.00,908
2731.00,907
2733.00,906
2734.00,905
