performance,points
1428.00,329
1429.00,328
1430.00,327
1431.00,326
1433.00,325
1434.00,324
1435.00,323
1436.00,322
1438.00,321
1439.00,320
1440.00,319
1441.00,318
1442.00,317
1444.00,316
1445.00,315
1446.00,314
1447.00,313
1449.00,312
1450.00,311
1451.00,310
1452.00,309
1454.00,308
1455.00,307
1456.00,306
1457.00,305
1459.00,304
1460.00,303
1461.00,302
1462.00,301
1464.00,300
1465.00,299
1466.00,298
1467.00,297
1469.00,296
1470.00,295
1471.00,294
1472.00,293
1474.00,292
1475.00,291
1476.00,290
1478.00,289
1479.00,288
1480.00,287
1481.00,286
1483.00,285
1484.00,284
1485.00,283
1487.00,282
1488.00,281
1489.00,280
1491.00,279
1492.00,278
1493.00,277
1494.00,276
1496.00,275
1497.00,274
1498.00,273
1500.00,272
1501.00,271
1502.00,270
1504.00,269
1505.00,268
1506.00,267
1508.00,266
1509.00,265
1510.00,264
1512.00,263
1513.00,262
1514.00,261
1516.00,260
1517.00,259
1518.00,258
1520.00,257
1521.00,256
1523.00,255
1524.00,254
1525.00,253
1527.00,252
1528.00,251
1529.00,250
1531.00,249
1532.00,248
1534.00,247
1535.00,246
1536.00,245
1538.00,244
1539.00,243
1541.00,242
1542.00,241
1543.00,240
1545.00,239
1546.00,238
1548.00,237
1549.00,236
1550.00,235
1552.00,234
1553.00,233
1555.00,232
1556.00,231
1558.00,230
1559.00,229
1560.00,228
1562.00,227
1563.00,226
1565.00,225
1566.00,224
1568.00,223
1569.00,222
1571.00,221
1572.00,220
1574.00,219
1575.00,218
1577.00,217
1578.00,216
1580.00,215
1581.00,214
1583.00,213
1584.00,212
1586.00,211
1587.00,210
1589.00,209
1590.00,208
1592.00,207
1593.00,206
1595.00,205
1596.00,204
1598.00,203
1599.00,202
1601.00,201
1602.00,200
1604.00,199
1605.00,198
1607.00,197
1608.00,196
1610.00,195
1612.00,194
1613.00,193
1615.00,192
1616.00,191
1618.00,190
1620.00,189
1621.00,188
1623.00,187
1624.00,186
1626.00,185
1627.00,184
1629.00,183
1631.00,182
1632.00,181
1634.00,180
1636.00,179
1637.00,178
1639.00,177
1641.00,176
1642.00,175
1644.00,174
1645.00,173
1647.00,172
1649.00,171
1650.00,170
1652.00,169
1654.00,168
1656.00,167
1657.00,166
1659.00,165
1661.00,164
1662.00,163
1664.00,162
1666.00,161
1667.00,160
1669.00,159
1671.00,158
1673.00,157
1674.00,156
1676.00,155
1678.00,154
1680.00,153
1681.00,152
1683.00,151
1685.00,150
1687.00,149
1689.00,148
1690.00,147
1692.00,146
1694.00,145
1696.00,144
1698.00,143
1699.00,142
1701.00,141
1703.00,140
1705.00,139
1707.00,138
1709.00,137
1711.00,136
1712.00,135
1714.00,134
1716.00,133
1718.00,132
1720.00,131
1722.00,130
1724.00,129
1726.00,128
1728.00,127
1730.00,126
1732.00,125
1734.00,124
1735.00,123
1737.00,122
1739.00,121
1741.00,120
1743.00,119
1745.00,118
1747.00,117
1749.00,116
1751.00,115
1754.00,114
1756.00,113
1758.00,112
1760.00,111
1762.00,110
1764.00,109
1766.00,108
1768.00,107
1770.00,106
1772.00,105
1774.00,104
1777.00,103
1779.00,102
1781.00,101
1783.00,100
1785.00,99
1787.00,98
1790.00,97
1792.00,96
1794.00,95
1796.00,94
1799.00,93
1801.00,92
1803.00,91
1805.00,90
1808.00,89
1810.00,88
1812.00,87
1815.00,86
1817.00,85
1820.00,84
1822.00,83
1824.00,82
1827.00,81
1829.00,80
1832.00,79
1834.00,78
1837.00,77
1839.00,76
1842.00,75
1844.00,74
1847.00,73
1849.00,72
1852.00,71
1854.00,70
1857.00,69
1860.00,68
1862.00,67
1865.00,66
1868.00,65
1870.00,64
1873.00,63
1876.00,62
1879.00,61
1881.00,60
1884.00,59
1887.00,58
1890.00,57
1893.00,56
1896.00,55
1899.00,54
1902.00,53
1905.00,52
1908.00,51
1911.00,50
1914.00,49
1917.00,48
1920.00,47
1923.00,46
1927.00,45
1930.00,44
1933.00,43
1937.00,42
1940.00,41
1943.00,40
1947.00,39
1950.00,38
1954.00,37
1958.00,36
1961.00,35
1965.00,34
1969.00,33
1973.00,32
1977.00,31
1980.00,30
1984.00,29
1989.00,28
1993.00,27
1997.00,26
2001.00,25
2006.00,24
2010.00,23
2015.00,22
2020.00,21
2024.00,20
2029.00,19
2034.00,18
2040.00,17
2045.00,16
2050.00,15
2056.00,14
2062.00,13
2068.00,12
2075.00,11
2081.00,10
2089.00,9
2096.00,8
2104.00,7
2113.00,6
2122.00,5
2132.00,4
2144.00,3
2158.00,2
2176.00,1
