performance,points
219.74,1400
219.85,1399
219.97,1398
220.08,1397
220.20,1396
220.31,1395
220.43,1394
220.54,1393
220.66,1392
220.77,1391
220.88,1390
221.00,1389
221.11,1388
221.23,1387
221.34,1386
221.46,1385
221.57,1384
221.69,1383
221.80,1382
221.92,1381
222.03,1380
222.15,1379
222.26,1378
222.38,1377
222.50,1376
222.61,1375
222.73,1374
222.84,1373
222.96,1372
223.07,1371
223.19,1370
223.30,1369
223.42,1368
223.54,1367
223.65,1366
223.77,1365
223.88,1364
224.00,1363
224.11,1362
224.23,1361
224.35,1360
224.46,1359
224.58,1358
224.70,1357
224.81,1356
224.93,1355
225.04,1354
225.16,1353
225.28,1352
225.39,1351
225.51,1350
225.63,1349
225.74,1348
225.86,1347
225.98,1346
226.09,1345
226.21,1344
226.33,1343
226.44,1342
226.56,1341
226.68,1340
226.79,1339
226.91,1338
227.03,1337
227.14,1336
227.26,1335
227.38,1334
227.50,1333
227.61,1332
227.73,1331
227.85,1330
227.97,1329
228.08,1328
228.20,1327
228.32,1326
228.44,1325
228.55,1324
228.67,1323
228.79,1322
228.91,1321
229.02,1320
229.14,1319
229.26,1318
229.38,1317
229.49,1316
229.61,1315
229.73,1314
229.85,1313
229.97,1312
230.09,1311
230.20,1310
230.32,1309
230.44,1308
230.56,1307
230.68,1306
230.80,1305
230.91,1304
231.03,1303
231.15,1302
231.27,1301
231.39,1300
231.51,1299
231.63,1298
231.74,1297
231.86,1296
231.98,1295
232.10,1294
232.22,1293
232.34,1292
232.46,1291
232.58,1290
232.70,1289
232.82,1288
232.94,1287
233.05,1286
233.17,1285
233.29,1284
233.41,1283
233.53,1282
233.65,1281
233.77,1280
233.89,1279
234.01,1278
234.13,1277
234.25,1276
234.37,1275
234.49,1274
234.61,1273
234.73,1272
234.85,1271
234.97,1270
235.09,1269
235.21,1268
235.33,1267
235.45,1266
235.57,1265
235.69,1264
235.81,1263
235.93,1262
236.05,1261
236.17,1260
236.29,1259
236.41,1258
236.54,1257
236.66,1256
236.78,1255
236.90,1254
237.02,1253
237.14,1252
237.26,1251
237.38,1250
237.50,1249
237.62,1248
237.74,1247
237.87,1246
237.99,1245
238.11,1244
238.23,1243
238.35,1242
238.47,1241
238.59,1240
238.72,1239
238.84,1238
238.96,1237
239.08,1236
239.20,1235
239.32,1234
239.45,1233
239.57,1232
239.69,1231
239.81,1230
239.93,1229
240.06,1228
240.18,1227
240.30,1226
240.42,1225
240.54,1224
240.67,1223
240.79,1222
240.91,1221
241.03,1220
241.16,1219
241.28,1218
241.40,1217
241.53,1216
241.65,1215
241.77,1214
241.89,1213
242.02,1212
242.14,1211
242.26,1210
242.39,1209
242.51,1208
242.63,1207
242.75,1206
242.88,1205
243.00,1204
243.12,1203
243.25,1202
243.37,1201
243.50,1200
243.62,1199
243.74,1198
243.87,1197
243.99,1196
244.11,1195
244.24,1194
244.36,1193
244.49,1192
244.61,1191
244.73,1190
244.86,1189
244.98,1188
245.11,1187
245.23,1186
245.35,1185
245.48,1184
245.60,1183
245.73,1182
245.85,1181
245.98,1180
246.10,1179
246.23,1178
246.35,1177
246.48,1176
246.60,1175
246.72,1174
246.85,1173
246.97,1172
247.10,1171
247.22,1170
247.35,1169
247.48,1168
247.60,1167
247.73,1166
247.85,1165
247.98,1164
248.10,1163
248.23,1162
248.35,1161
248.48,1160
248.60,1159
248.73,1158
248.86,1157
248.98,1156
249.11,1155
249.23,1154
249.36,1153
249.49,1152
249.61,1151
249.74,1150
249.86,1149
249.99,1148
250.12,1147
250.24,1146
250.37,1145
250.50,1144
250.62,1143
250.75,1142
250.88,1141
251.00,1140
251.13,1139
251.26,1138
251.38,1137
251.51,1136
251.64,1135
251.76,1134
251.89,1133
252.02,1132
252.15,1131
252.27,1130
252.40,1129
252.53,1128
252.66,1127
252.78,1126
252.91,1125
253.04,1124
253.17,1123
253.29,1122
253.42,1121
253.55,1120
253.68,1119
253.80,1118
253.93,1117
254.06,1116
254.19,1115
254.32,1114
254.45,1113
254.57,1112
254.70,1111
254.83,1110
254.96,1109
255.09,1108
255.22,1107
255.34,1106
255.47,1105
255.60,1104
255.73,1103
255.86,1102
255.99,1101
256.12,1100
256.25,1099
256.38,1098
256.51,1097
256.63,1096
256.76,1095
256.89,1094
257.02,1093
257.15,1092
257.28,1091
257.41,1090
257.54,1089
257.67,1088
257.80,1087
257.93,1086
258.06,1085
258.19,1084
258.32,1083
258.45,1082
258.58,1081
258.71,1080
258.84,1079
258.97,1078
259.10,1077
259.23,1076
259.36,1075
259.49,1074
259.62,1073
259.75,1072
259.89,1071
260.02,1070
260.15,1069
260.28,1068
260.41,1067
260.54,1066
260.67,1065
260.80,1064
260.93,1063
261.06,1062
261.20,1061
261.33,1060
261.46,1059
261.59,1058
261.72,1057
261.85,1056
261.99,1055
262.12,1054
262.25,1053
262.38,1052
262.51,1051
262.64,1050
262.78,1049
262.91,1048
263.04,1047
263.17,1046
263.31,1045
263.44,1044
263.57,1043
263.70,1042
263.84,1041
263.97,1040
264.10,1039
264.23,1038
264.37,1037
264.50,1036
264.63,1035
264.77,1034
264.90,1033
265.03,1032
265.17,1031
265.30,1030
265.43,1029
265.57,1028
265.70,1027
265.83,1026
265.97,1025
266.10,1024
266.23,1023
266.37,1022
266.50,1021
266.64,1020
266.77,1019
266.90,1018
267.04,1017
267.17,1016
267.31,1015
267.44,1014
267.58,1013
267.71,1012
267.84,1011
267.98,1010
268.11,1009
268.25,1008
268.38,1007
268.52,1006
268.65,1005
268.79,1004
268.92,1003
269.06,1002
269.19,1001
269.33,1000
269.46,999
269.60,998
269.74,997
269.87,996
270.01,995
270.14,994
270.28,993
270.41,992
270.55,991
270.69,990
270.82,989
270.96,988
271.09,987
271.23,986
271.37,985
271.50,984
271.64,983
271.78,982
271.91,981
272.05,980
272.19,979
272.32,978
272.46,977
272.60,976
272.73,975
272.87,974
273.01,973
273.15,972
273.28,971
273.42,970
273.56,969
273.69,968
273.83,967
273.97,966
274.11,965
274.25,964
274.38,963
274.52,962
274.66,961
274.80,960
274.94,959
275.07,958
275.21,957
275.35,956
275.49,955
275.63,954
275.77,953
275.90,952
276.04,951
276.18,950
276.32,949
276.46,948
276.60,947
276.74,946
276.88,945
277.02,944
277.16,943
277.30,942
277.44,941
277.57,940
277.71,939
277.85,938
277.99,937
278.13,936
278.27,935
278.41,934
278.55,933
278.69,932
278.83,931
278.97,930
279.11,929
279.25,928
279.40,927
279.54,926
279.68,925
279.82,924
279.96,923
280.10,922
280.24,921
280.38,920
280.52,919
280.66,918
280.80,917
280.95,916
281.09,915
281.23,914
281.37,913
281.51,912
281.65,911
281.80,910
281.94,909
282.08,908
282.22,907
282.36,906
282.51,905
282.65,904
282.79,903
282.93,902
283.08,901
283.22,900
283.36,899
283.50,898
283.65,897
283.79,896
283.93,895
284.08,894
284.22,893
284.36,892
284.51,891
284.65,890
284.79,889
284.94,888
285.08,887
285.22,886
285.37,885
285.51,884
285.66,883
285.80,882
285.94,881
286.09,880
286.23,879
286.38,878
286.52,877
286.67,876
286.81,875
286.95,874
287.10,873
287.24,872
287.39,871
287.53,870
287.68,869
287.82,868
287.97,867
288.12,866
288.26,865
288.41,864
288.55,863
288.70,862
288.84,861
288.99,860
289.14,859
289.28,858
289.43,857
289.57,856
289.72,855
289.87,854
290.01,853
290.16,852
290.31,851
290.45,850
290.60,849
290.75,848
290.89,847
291.04,846
291.19,845
291.34,844
291.48,843
291.63,842
291.78,841
291.93,840
292.07,839
292.22,838
292.37,837
292.52,836
292.66,835
292.81,834
292.96,833
293.11,832
293.26,831
293.41,830
293.56,829
293.70,828
293.85,827
294.00,826
294.15,825
294.30,824
294.45,823
294.60,822
294.75,821
294.90,820
295.05,819
295.20,818
