performance,points
139.62,1400
139.69,1399
139.76,1398
139.83,1397
139.91,1396
139.98,1395
140.05,1394
140.12,1393
140.19,1392
140.27,1391
140.34,1390
140.41,1389
140.48,1388
140.55,1387
140.63,1386
140.70,1385
140.77,1384
140.84,1383
140.91,1382
140.99,1381
141.06,1380
141.13,1379
141.20,1378
141.28,1377
141.35,1376
141.42,1375
141.49,1374
141.56,1373
141.64,1372
141.71,1371
141.78,1370
141.85,1369
141.93,1368
142.00,1367
142.07,1366
142.14,1365
142.22,1364
142.29,1363
142.36,1362
142.44,1361
142.51,1360
142.58,1359
142.65,1358
142.73,1357
142.80,1356
142.87,1355
142.95,1354
143.02,1353
143.09,1352
143.16,1351
143.24,1350
143.31,1349
143.38,1348
143.46,1347
143.53,1346
143.60,1345
143.68,1344
143.75,1343
143.82,1342
143.90,1341
143.97,1340
144.04,1339
144.12,1338
144.19,1337
144.26,1336
144.34,1335
144.41,1334
144.48,1333
144.56,1332
144.63,1331
144.70,1330
144.78,1329
144.85,1328
144.92,1327
145.00,1326
145.07,1325
145.14,1324
145.22,1323
145.29,1322
145.37,1321
145.44,1320
145.51,1319
145.59,1318
145.66,1317
145.74,1316
145.81,1315
145.88,1314
145.96,1313
146.03,1312
146.11,1311
146.18,1310
146.25,1309
146.33,1308
146.40,1307
146.48,1306
146.55,1305
146.63,1304
146.70,1303
146.77,1302
146.85,1301
146.92,1300
147.00,1299
147.07,1298
147.15,1297
147.22,1296
147.29,1295
147.37,1294
147.44,1293
147.52,1292
147.59,1291
147.67,1290
147.74,1289
147.82,1288
147.89,1287
147.97,1286
148.04,1285
148.12,1284
148.19,1283
148.27,1282
148.34,1281
148.42,1280
148.49,1279
148.57,1278
148.64,1277
148.72,1276
148.79,1275
148.87,1274
148.94,1273
149.02,1272
149.09,1271
149.17,1270
149.24,1269
149.32,1268
149.39,1267
149.47,1266
149.54,1265
149.62,1264
149.70,1263
149.77,1262
149.85,1261
149.92,1260
150.00,1259
150.07,1258
150.15,1257
150.22,1256
150.30,1255
150.38,1254
150.45,1253
150.53,1252
150.60,1251
150.68,1250
150.76,1249
150.83,1248
150.91,1247
150.98,1246
151.06,1245
151.14,1244
151.21,1243
151.29,1242
151.36,1241
151.44,1240
151.52,1239
151.59,1238
151.67,1237
151.74,1236
151.82,1235
151.90,1234
151.97,1233
152.05,1232
152.13,1231
152.20,1230
152.28,1229
152.36,1228
152.43,1227
152.51,1226
152.59,1225
152.66,1224
152.74,1223
152.82,1222
152.89,1221
152.97,1220
153.05,1219
153.12,1218
153.20,1217
153.28,1216
153.35,1215
153.43,1214
153.51,1213
153.59,1212
153.66,1211
153.74,1210
153.82,1209
153.89,1208
153.97,1207
154.05,1206
154.13,1205
154.20,1204
154.28,1203
154.36,1202
154.44,1201
154.51,1200
154.59,1199
154.67,1198
154.75,1197
154.82,1196
154.90,1195
154.98,1194
155.06,1193
155.13,1192
155.21,1191
155.29,1190
155.37,1189
155.44,1188
155.52,1187
155.60,1186
155.68,1185
155.76,1184
155.83,1183
155.91,1182
155.99,1181
156.07,1180
156.15,1179
156.22,1178
156.30,1177
156.38,1176
156.46,1175
156.54,1174
156.62,1173
156.69,1172
156.77,1171
156.85,1170
156.93,1169
157.01,1168
157.09,1167
157.16,1166
157.24,1165
157.32,1164
157.40,1163
157.48,1162
157.56,1161
157.64,1160
157.72,1159
157.79,1158
157.87,1157
157.95,1156
158.03,1155
158.11,1154
158.19,1153
158.27,1152
158.35,1151
158.43,1150
158.51,1149
158.58,1148
158.66,1147
158.74,1146
158.82,1145
158.90,1144
158.98,1143
159.06,1142
159.14,1141
159.22,1140
159.30,1139
159.38,1138
159.46,1137
159.54,1136
159.62,1135
159.70,1134
159.78,1133
159.86,1132
159.94,1131
160.02,1130
160.10,1129
160.18,1128
160.26,1127
160.34,1126
160.42,1125
160.50,1124
160.58,1123
160.66,1122
160.74,1121
160.82,1120
160.90,1119
160.98,1118
161.06,1117
161.14,1116
161.22,1115
161.30,1114
161.38,1113
161.46,1112
161.54,1111
161.62,1110
161.70,1109
161.78,1108
161.86,1107
161.94,1106
162.02,1105
162.10,1104
162.18,1103
162.26,1102
162.35,1101
162.43,1100
162.51,1099
162.59,1098
162.67,1097
162.75,1096
162.83,1095
162.91,1094
162.99,1093
163.07,1092
163.16,1091
163.24,1090
163.32,1089
163.40,1088
163.48,1087
163.56,1086
163.64,1085
163.73,1084
163.81,1083
163.89,1082
163.97,1081
164.05,1080
164.13,1079
164.21,1078
164.30,1077
164.38,1076
164.46,1075
164.54,1074
164.62,1073
164.71,1072
164.79,1071
164.87,1070
164.95,1069
165.03,1068
165.12,1067
165.20,1066
165.28,1065
165.36,1064
165.44,1063
165.53,1062
165.61,1061
165.69,1060
165.77,1059
165.86,1058
165.94,1057
166.02,1056
166.10,1055
166.19,1054
166.27,1053
166.35,1052
166.44,1051
166.52,1050
166.60,1049
166.68,1048
166.77,1047
166.85,1046
166.93,1045
167.02,1044
167.10,1043
167.18,1042
167.26,1041
167.35,1040
167.43,1039
167.51,1038
167.60,1037
